project_id,project_name,ministry,sector,original_cost_cr,revised_cost_cr,expenditure_cr,physical_progress_pct,status,cost_overrun_pct,revised_cost_missing,possible_outlier,date_is_synthetic,cost_is_estimated,primary_delay_cause
101115,Railways Project 101115,Ministry of Railways,Railways,2500.86,3155.32,2495.87,100.0,Completed,26.17,False,False,True,True,
101116,Railways Project 101116,Ministry of Railways,Railways,1052.52,1195.63,787.3,76.5,Delayed,13.6,False,False,True,True,contractual disputes and arbitration
101117,Railways Project 101117,Ministry of Railways,Railways,6134.17,6607.66,2319.74,55.3,On Track,7.72,False,False,True,True,
101118,Railways Project 101118,Ministry of Railways,Railways,600.58,743.15,190.59,30.1,Delayed,23.74,False,False,True,True,contractual disputes and arbitration
101119,Railways Project 101119,Ministry of Railways,Railways,3174.07,3286.74,1569.71,65.7,On Track,3.55,False,False,True,True,
101120,Railways Project 101120,Ministry of Railways,Railways,2000.8,2073.44,801.17,50.3,Delayed,3.63,False,False,True,True,forest/environment clearance delays
101121,Railways Project 101121,Ministry of Railways,Railways,9873.31,11440.43,6628.07,78.3,Delayed,15.87,False,False,True,True,geological surprises
101122,Railways Project 101122,Ministry of Railways,Railways,1823.49,2236.69,997.31,46.5,Delayed,22.66,False,False,True,True,geological surprises
101123,Railways Project 101123,Ministry of Railways,Railways,1455.4,1544.2,1152.18,96.6,On Track,6.1,False,False,True,True,
101124,Railways Project 101124,Ministry of Railways,Railways,3052.58,3382.82,1403.08,59.1,Delayed,10.82,False,False,True,True,land acquisition delays
101125,Railways Project 101125,Ministry of Railways,Railways,4541.43,5759.73,1798.27,47.0,Delayed,26.83,False,False,True,True,land acquisition delays
101126,Railways Project 101126,Ministry of Railways,Railways,694.01,597.25,388.27,91.7,On Track,-13.94,False,False,True,True,
101127,Railways Project 101127,Ministry of Railways,Railways,1246.58,1416.85,646.1,66.9,Delayed,13.66,False,False,True,True,land acquisition delays
101128,Railways Project 101128,Ministry of Railways,Railways,4140.32,4661.46,1317.77,29.9,Delayed,12.59,False,False,True,True,financing tie-up delays
101129,Railways Project 101129,Ministry of Railways,Railways,2852.49,3454.03,1552.09,52.4,Delayed,21.09,False,False,True,True,contractual disputes and arbitration
101130,Railways Project 101130,Ministry of Railways,Railways,3405.63,4152.61,2104.44,73.4,Delayed,21.93,False,False,True,True,tendering and ordering delays
101131,Railways Project 101131,Ministry of Railways,Railways,2374.64,2476.58,1362.73,59.9,On Track,4.29,False,False,True,True,
101132,Railways Project 101132,Ministry of Railways,Railways,2193.18,2558.72,391.85,22.0,Critical,16.67,False,False,True,True,forest/environment clearance delays
101133,Railways Project 101133,Ministry of Railways,Railways,1385.97,1754.1,770.39,58.2,Delayed,26.56,False,False,True,True,land acquisition delays
101134,Railways Project 101134,Ministry of Railways,Railways,1658.96,1945.77,199.1,18.7,Critical,17.29,False,False,True,True,geological surprises
101135,Railways Project 101135,Ministry of Railways,Railways,5397.02,6045.13,3610.62,70.7,Delayed,12.01,False,False,True,True,forest/environment clearance delays
101136,Railways Project 101136,Ministry of Railways,Railways,6486.25,7148.29,2276.6,44.1,Delayed,10.21,False,False,True,True,scope changes and structural revisions
101137,Railways Project 101137,Ministry of Railways,Railways,3574.05,3897.88,1826.23,69.3,Delayed,9.06,False,False,True,True,land acquisition delays
101138,Railways Project 101138,Ministry of Railways,Railways,3097.66,3966.36,2650.9,85.5,Delayed,28.04,False,False,True,True,forest/environment clearance delays
101139,Railways Project 101139,Ministry of Railways,Railways,3182.91,3340.32,2642.19,97.9,On Track,4.95,False,False,True,True,
101140,Railways Project 101140,Ministry of Railways,Railways,418.19,510.96,194.97,51.4,Delayed,22.18,False,False,True,True,tendering and ordering delays
101141,Railways Project 101141,Ministry of Railways,Railways,7587.06,9098.95,6741.24,98.8,Delayed,19.93,False,False,True,True,land acquisition delays
101142,Railways Project 101142,Ministry of Railways,Railways,1747.71,2255.58,352.46,23.7,Critical,29.06,False,False,True,True,tendering and ordering delays
101143,Railways Project 101143,Ministry of Railways,Railways,2737.16,2967.8,1745.15,69.3,On Track,8.43,False,False,True,True,
101144,Railways Project 101144,Ministry of Railways,Railways,2846.63,3251.85,437.97,24.6,Critical,14.24,False,False,True,True,financing tie-up delays
101145,Railways Project 101145,Ministry of Railways,Railways,6002.93,6443.73,3832.08,72.9,On Track,7.34,False,False,True,True,
101146,Railways Project 101146,Ministry of Railways,Railways,3387.74,3789.93,1375.38,46.3,Delayed,11.87,False,False,True,True,financing tie-up delays
101147,Railways Project 101147,Ministry of Railways,Railways,2199.83,2440.79,780.53,49.7,Delayed,10.95,False,False,True,True,land acquisition delays
101148,Railways Project 101148,Ministry of Railways,Railways,2789.1,3213.69,2542.03,98.4,Delayed,15.22,False,False,True,True,tendering and ordering delays
101149,Railways Project 101149,Ministry of Railways,Railways,2804.14,3273.93,2498.82,99.9,Completed,16.75,False,False,True,True,
101150,Railways Project 101150,Ministry of Railways,Railways,1409.95,1544.43,407.03,27.8,Delayed,9.54,False,False,True,True,forest/environment clearance delays
101151,Railways Project 101151,Ministry of Railways,Railways,2809.96,2697.77,1257.11,66.1,On Track,-3.99,False,False,True,True,
101152,Railways Project 101152,Ministry of Railways,Railways,8967.06,11987.68,4877.3,49.7,Delayed,33.69,False,False,True,True,land acquisition delays
101153,Railways Project 101153,Ministry of Railways,Railways,3825.57,5029.76,2141.39,50.9,Delayed,31.48,False,False,True,True,land acquisition delays
101154,Railways Project 101154,Ministry of Railways,Railways,1531.12,1448.68,338.78,33.6,Delayed,-5.38,True,False,True,True,forest/environment clearance delays
101155,Railways Project 101155,Ministry of Railways,Railways,2439.61,2832.31,2240.36,100.0,Completed,16.1,False,False,True,True,
101156,Railways Project 101156,Ministry of Railways,Railways,2017.65,2610.61,2064.99,87.1,Delayed,29.39,False,False,True,True,scope changes and structural revisions
101157,Railways Project 101157,Ministry of Railways,Railways,6888.93,7989.44,4780.52,75.7,Delayed,15.98,False,False,True,True,financing tie-up delays
101158,Railways Project 101158,Ministry of Railways,Railways,2465.16,2332.42,1763.55,90.8,On Track,-5.38,True,False,True,True,
101159,Railways Project 101159,Ministry of Railways,Railways,6311.43,5971.6,3641.99,60.5,On Track,-5.38,True,False,True,True,
101160,Railways Project 101160,Ministry of Railways,Railways,3307.11,3557.49,475.43,19.6,Critical,7.57,False,False,True,True,forest/environment clearance delays
101161,Railways Project 101161,Ministry of Railways,Railways,7399.23,8785.35,5680.71,78.9,Delayed,18.73,False,False,True,True,land acquisition delays
101162,Railways Project 101162,Ministry of Railways,Railways,1220.66,1446.26,268.72,26.2,Delayed,18.48,False,False,True,True,land acquisition delays
101163,Railways Project 101163,Ministry of Railways,Railways,976.18,1080.29,260.29,32.0,Delayed,10.67,False,False,True,True,land acquisition delays
101164,Railways Project 101164,Ministry of Railways,Railways,2746.65,3334.28,1354.71,52.6,Delayed,21.39,False,False,True,True,geological surprises
101165,Railways Project 101165,Ministry of Railways,Railways,1554.79,1699.58,1001.59,73.4,Delayed,9.31,False,False,True,True,financing tie-up delays
101166,Railways Project 101166,Ministry of Railways,Railways,1696.45,1973.26,359.98,32.7,Delayed,16.32,False,False,True,True,forest/environment clearance delays
101167,Railways Project 101167,Ministry of Railways,Railways,1152.34,1296.3,92.98,10.2,Critical,12.49,False,False,True,True,land acquisition delays
101168,Railways Project 101168,Ministry of Railways,Railways,8174.45,9052.93,6806.31,100.0,Completed,10.75,False,False,True,True,
101169,Railways Project 101169,Ministry of Railways,Railways,3514.04,3532.0,838.97,11.4,Critical,0.51,False,False,True,True,land acquisition delays
101170,Railways Project 101170,Ministry of Railways,Railways,5790.12,5859.13,1183.98,29.5,Delayed,1.19,False,False,True,True,financing tie-up delays
101171,Railways Project 101171,Ministry of Railways,Railways,4627.99,4704.99,1069.45,34.5,Delayed,1.66,False,False,True,True,land acquisition delays
101172,Railways Project 101172,Ministry of Railways,Railways,2238.12,2533.46,1466.95,78.3,Delayed,13.2,False,False,True,True,delays in detailed engineering
101173,Railways Project 101173,Ministry of Railways,Railways,2317.75,2950.16,1287.31,58.8,Delayed,27.29,False,False,True,True,scope changes and structural revisions
101174,Railways Project 101174,Ministry of Railways,Railways,5556.24,6207.21,4909.91,99.8,Completed,11.72,False,False,True,True,
101175,Railways Project 101175,Ministry of Railways,Railways,3299.24,4021.29,2405.39,82.7,Delayed,21.89,False,False,True,True,land acquisition delays
101176,Railways Project 101176,Ministry of Railways,Railways,2199.36,2803.87,1965.21,99.5,Completed,27.49,False,False,True,True,
101177,Railways Project 101177,Ministry of Railways,Railways,1571.71,1835.96,660.0,57.3,Delayed,16.81,False,False,True,True,tendering and ordering delays
101178,Railways Project 101178,Ministry of Railways,Railways,2233.75,2113.48,1520.52,92.4,On Track,-5.38,True,False,True,True,
101179,Railways Project 101179,Ministry of Railways,Railways,1605.42,1799.72,794.77,58.9,Delayed,12.1,False,False,True,True,tendering and ordering delays
101180,Railways Project 101180,Ministry of Railways,Railways,6014.32,6674.78,2741.81,62.7,Delayed,10.98,False,False,True,True,land acquisition delays
101181,Railways Project 101181,Ministry of Railways,Railways,4525.16,5531.3,2197.09,46.5,Delayed,22.23,False,False,True,True,financing tie-up delays
101182,Railways Project 101182,Ministry of Railways,Railways,6467.31,7331.96,3468.52,57.7,Delayed,13.37,False,False,True,True,land acquisition delays
101183,Railways Project 101183,Ministry of Railways,Railways,941.51,1261.11,123.3,17.4,Critical,33.95,False,False,True,True,forest/environment clearance delays
101184,Railways Project 101184,Ministry of Railways,Railways,5668.76,6996.75,4394.08,84.3,Delayed,23.43,False,False,True,True,forest/environment clearance delays
101185,Railways Project 101185,Ministry of Railways,Railways,5026.36,6039.69,3045.88,74.4,Delayed,20.16,False,False,True,True,delays in detailed engineering
101186,Railways Project 101186,Ministry of Railways,Railways,12712.54,12539.06,5176.98,56.3,On Track,-1.36,False,False,True,True,
101187,Railways Project 101187,Ministry of Railways,Railways,2863.9,3136.86,453.45,24.5,Critical,9.53,False,False,True,True,land acquisition delays
101188,Railways Project 101188,Ministry of Railways,Railways,2370.68,2808.41,1061.14,54.1,Delayed,18.46,False,False,True,True,land acquisition delays
101189,Railways Project 101189,Ministry of Railways,Railways,3849.48,4380.44,2337.19,64.6,Delayed,13.79,False,False,True,True,land acquisition delays
101190,Railways Project 101190,Ministry of Railways,Railways,1230.48,1193.77,518.16,62.9,On Track,-2.98,False,False,True,True,
101191,Railways Project 101191,Ministry of Railways,Railways,2580.74,2865.41,1339.9,73.5,Delayed,11.03,False,False,True,True,financing tie-up delays
101192,Railways Project 101192,Ministry of Railways,Railways,4920.08,5340.67,803.12,25.0,Delayed,8.55,False,False,True,True,land acquisition delays
101193,Railways Project 101193,Ministry of Railways,Railways,1609.25,2013.41,1108.94,70.5,Delayed,25.11,False,False,True,True,contractual disputes and arbitration
101194,Railways Project 101194,Ministry of Railways,Railways,1973.73,2110.66,632.14,39.1,Delayed,6.94,False,False,True,True,land acquisition delays
101195,Railways Project 101195,Ministry of Railways,Railways,1361.84,1714.51,518.66,33.0,Delayed,25.9,False,False,True,True,scope changes and structural revisions
101196,Railways Project 101196,Ministry of Railways,Railways,1575.17,1842.25,621.49,40.6,Delayed,16.96,False,False,True,True,scope changes and structural revisions
101197,Railways Project 101197,Ministry of Railways,Railways,4272.5,4738.56,1251.7,26.6,Delayed,10.91,False,False,True,True,forest/environment clearance delays
101198,Railways Project 101198,Ministry of Railways,Railways,2498.97,3081.78,2060.44,80.9,Delayed,23.32,False,False,True,True,scope changes and structural revisions
101199,Railways Project 101199,Ministry of Railways,Railways,1693.88,1639.35,1115.04,89.2,On Track,-3.22,False,False,True,True,
101200,Railways Project 101200,Ministry of Railways,Railways,1807.46,2336.86,218.31,22.7,Critical,29.29,False,False,True,True,scope changes and structural revisions
101201,Railways Project 101201,Ministry of Railways,Railways,3345.16,3517.96,806.71,31.2,Delayed,5.17,False,False,True,True,forest/environment clearance delays
101202,Railways Project 101202,Ministry of Railways,Railways,3780.2,4292.28,862.45,23.7,Critical,13.55,False,False,True,True,contractual disputes and arbitration
101203,Railways Project 101203,Ministry of Railways,Railways,3628.52,3726.27,2778.44,99.2,Completed,2.69,False,False,True,True,
101204,Railways Project 101204,Ministry of Railways,Railways,4605.33,5783.56,2437.21,54.9,Delayed,25.58,False,False,True,True,land acquisition delays
101205,Railways Project 101205,Ministry of Railways,Railways,3470.99,4006.92,1639.74,55.9,Delayed,15.44,False,False,True,True,contractual disputes and arbitration
101206,Railways Project 101206,Ministry of Railways,Railways,2545.56,2962.2,1126.1,44.3,Delayed,16.37,False,False,True,True,contractual disputes and arbitration
101207,Railways Project 101207,Ministry of Railways,Railways,5495.9,6932.35,3680.1,60.5,Delayed,26.14,False,False,True,True,contractual disputes and arbitration
101208,Railways Project 101208,Ministry of Railways,Railways,1520.16,2033.47,397.08,17.3,Critical,33.77,False,False,True,True,forest/environment clearance delays
101209,Railways Project 101209,Ministry of Railways,Railways,3899.15,4637.94,1914.89,55.1,Delayed,18.95,False,False,True,True,contractual disputes and arbitration
101210,Railways Project 101210,Ministry of Railways,Railways,1779.77,1837.63,850.79,61.1,On Track,3.25,False,False,True,True,
101211,Railways Project 101211,Ministry of Railways,Railways,1260.9,1418.53,642.22,55.7,Delayed,12.5,False,False,True,True,forest/environment clearance delays
101212,Railways Project 101212,Ministry of Railways,Railways,14278.64,16149.48,8468.17,65.0,Delayed,13.1,False,False,True,True,land acquisition delays
101213,Railways Project 101213,Ministry of Railways,Railways,8482.65,10465.23,1691.53,14.6,Critical,23.37,False,False,True,True,forest/environment clearance delays
